Station ID,Company Name,Location,Industry Domain,Preferred Branches,Stipend (UG),Stipend (PG),Facilities (Raw),Projects,Have Accommodation?
6271,Kafqa,Bengaluru,IT,Any,0,0,"OnOffice: -
StationAddress: -
FacultyId: 0
RemarkforAccommodation: 
Status: Active
Accomodation: -
Travel: -
Weekdays: 
StationFacilitiesId: 9906
ContactDetailsForGirls: 
Medical: -
SubsidizedLunch: -
TillTime:  5:00PM
ToOffice: -
FieldDA: -
Stipend: 15000
StipendForPG: 0
ContactDetailsForBoys: 
StartTime:  9:00AM
Stationary: -
OtherInfo: -
AccomAddressforBoys: 
AccomAddressforGirls: 
CompanyId: 5972
FieldTA: -
",,No
6426,Ketto Online Ventures  Pvt.Ltd,Mumbai,IT,Any,25000,0,Unavailable,,No
6466,Knowzies Technology Solutions,Pune,IT,"A7 , A8",0,0,Unavailable,,No
5492,Komprise India Pvt. Ltd.,Bengaluru,IT,"A7 , C6",50000,0,"AccomAddressforGirls: 
CompanyId: 5193
TillTime:  6:00PM
ToOffice: -
Weekdays: Saturday , Sunday
FacultyId: 0
StartTime:  9:00AM
Status: Active
Accomodation: -
Stationary: -
OnOffice: -
FieldDA: -
Medical: -
StationFacilitiesId: 9510
RemarkforAccommodation: 
ContactDetailsForBoys: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
SubsidizedLunch: -
Travel: -
StationAddress: Office # 06-101, WeWork
Vaishnavi Signature, Bellandur,
Bangalore - 560078
OtherInfo: -
Stipend: 30000
StipendForPG: 0
FieldTA: -
","Project: 0
Title: Management of Data across various tiers of storages
Description: The project will involve
learning various cloud
technologies and help us
build a multi tenant,
micro services driven
platform to help
customers analyze and
manage data. This will
include building services
and UI while optimizing
the application for
performance and scale.
Project domain (IT, Finance, etc.) Analytics driven Cloud
Infrastructure management
Skill set required to execute the project (Technical) Advance knowledge of
CS concepts needed to
build scalable and
performant application.
Javascript or Java
knowledge is not a
requirement but nice to
have. Good written and verbal
communication in
English, ability to work
well with the team both
in India and the US.
Expected learning (in bullet points) • Understand various
cloud technologies
to be able to deliver
highly efficient cloud
services.
• Understanding of
Design, architecture
and implementation
of scalable and
performant cloud
services.
• Deep understanding
of File & object
based storage
systems while
specifically
understanding
protocols like NFS,
SMB, S3.
• Understanding
various design and
user experience
principals while
building simplified
browser based UI.
• Operations and
management of
cloud services and
deployments.
The intern will get
exposure to some or all
of above learnings based
on the project and their
performance.

Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
495,KPMG,Bengaluru,Finance and Mgmt,-,0,0,Unavailable,,No
6445,LAM Research,Bengaluru,Electronics  ,-,0,0,Unavailable,,No
6421,Larsen & Toubro Infotech ,Bengaluru,IT,A7,25000,0,Unavailable,,No
6422,Larsen & Toubro Infotech ,Pune,IT,A7,25000,0,Unavailable,,No
6423,Larsen & Toubro Infotech ,Chennai,IT,A7,25000,0,Unavailable,,No
6113,Leapus Technologies Pvt. Ltd (Pyxispm) - Business Development,Bengaluru,Finance and Mgmt,Any,0,0,"StationAddress: eapus Technologies Private Limited & L-172, 14th Cross Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102
OtherInfo: -
Stipend: 17000
Status: Active
Accomodation: Students to make their own arrangements
ToOffice: -
FieldDA: -
Medical: -
Travel: -
Weekdays: Saturday , Sunday
StipendForPG: 0
ContactDetailsForBoys: 
AccomAddressforBoys: 
AccomAddressforGirls: 
CompanyId: 5814
StartTime: 11:00AM
FieldTA: -
StationFacilitiesId: 9727
RemarkforAccommodation: 
ContactDetailsForGirls: 
Stationary: -
SubsidizedLunch: -
FacultyId: 0
TillTime:  7:00PM
OnOffice: -
","Project: 0
Title: Growth Marketing and Business Developmen
Description: Leapus Works with a number of leading brands in India to help them develop high performing marketing campaigns as well as monitor these on a daily basis*Expected learning : Exposure to running and monitoring marketing campaigns
Skills: Marketing , Good Communication Skills
Students Required: 6
Min CGPA: 0
Max CGPA: 0

",No
6427,Legato Health Technologies,Bengaluru,IT,"A3 , A7 , A8 , AA",60000,0,Unavailable,,No
4908,Lemnisk Pvt. Ltd.,Bengaluru,IT,"A7 , AnyA7",50000,0,Unavailable,,No
3742,Linarc India Pvt. Ltd.,Chennai,Infrastructure,"A2 , A3 , A7 , A8 , AA",25000,0,"RemarkforAccommodation: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
Accomodation: -
FieldDA: -
Stationary: -
Travel: -
StationAddress: The Executive Zone- Shakti Tower-1, GF, 766, Anna Salai, Mount Road, Chennai, Tamilnadu 600002
Stipend: 25000
ContactDetailsForBoys: 
StartTime:  9:30AM
FieldTA: -
SubsidizedLunch: -
Weekdays: Saturday , Sunday
OtherInfo: -
StipendForPG: 0
CompanyId: 3459
TillTime:  6:00PM
OnOffice: -
ToOffice: -
StationFacilitiesId: 9573
FacultyId: 0
AccomAddressforGirls: 
Status: Active
Medical: -
","Project: 0
Title: Construction Technology 
Description: We are working on building a product for the US construction industry which will manage their projects, people, processes & Data.  S5tudnets will be involved, development or testing of the product in development it could be UI design, Front end development or backend development. 
Project domain (IT, Finance, etc.)	Construction
Skills: Any of the below skills, Python, Angular, React JS,  Vue JS. Postgre SQL, UI Design, Mongo DB, Manual testing
Good communications skills

Skills:  - 
Students Required: 5
Min CGPA: 0
Max CGPA: 0

",No
6315,Localbuy Technologies Pvt. Ltd. (SuperK),Kadapa ,Finance and Mgmt,Any,25000,0,Unavailable,,No
4821,LOGIQ LABS Pvt Ltd ( eShipz.com ),Bengaluru,IT,"A3 , A7 , A8 , AA , C6",15000,0,"Medical: -
Stipend: 20000
RemarkforAccommodation: 
CompanyId: 4523
Accomodation: -
ToOffice: -
Weekdays: 
StationAddress: #1, 2nd Floor, Kamakshi
Complex, Sanjay Nagar
Main Road, Nagishettihalli,
Bangalore – 560 094
AccomAddressforGirls: 
StartTime:  9:00AM
Status: Active
Stationary: -
Travel: -
StationFacilitiesId: 9963
FacultyId: 0
ContactDetailsForGirls: 
TillTime:  5:00PM
FieldTA: -
SubsidizedLunch: -
OtherInfo: -
StipendForPG: 0
ContactDetailsForBoys: 
AccomAddressforBoys: 
OnOffice: -
FieldDA: -
",,No
6338,Lohum Cleantech Pvt. Ltd (Project 1),Greater Noida,Finance and Mgmt,"A1 , A3 , A4 , A7 , A8 , AA , Any , B2 , B4 , B5 , C6",50000,0,Unavailable,,No
6339,Lohum Cleantech Pvt. Ltd (Project 2),Greater Noida,Finance and Mgmt,"A1 , A4 , B2",40000,0,Unavailable,,No
6377,Loopin HQ,Bengaluru ,Finance and Mgmt,D2,35000,0,Unavailable,,No
6346,LS Technologies India LLP,Hyderabad,IT,"A7 , C6",50000,0,Unavailable,,No
6041,MAF Technologies Pvt. Ltd. - Non Tech,Mumbai,Finance and Mgmt,H149,0,22500,"ContactDetailsForGirls: 
AccomAddressforBoys: 
AccomAddressforGirls: 
CompanyId: 5742
OnOffice: -
FieldDA: -
OtherInfo: -
Stipend: 17500
FacultyId: 0
StartTime:  9:00AM
ToOffice: -
StationAddress: MAF Technologies Pvt. Ltd. - Non Tech, Mumbai
StationFacilitiesId: 9538
Status: Active
FieldTA: -
SubsidizedLunch: -
Weekdays: Sunday
RemarkforAccommodation: 
ContactDetailsForBoys: 
TillTime:  5:00PM
Accomodation: -
Medical: -
Stationary: -
Travel: -
StipendForPG: 0
","Project: 0
Title: Business Analyst: Strategy & Business Development 
Description: Business Analyst: Work with key stakeholders in the business teams and drive growth and strategy projects. The project can vary across product or services business unit within the organization.    
Skills: Advanced Excel, Word, PowerPoint, Data Analytics 
Analytical and problem solving, verbal and written communication, research & analysis
Expected learning (in bullet points)	1.	Business Analyst: 
a.	Education Technology industry exposure 
b.	Strategy development & execution 
c.	Data analysis 
d.	Work closely with leadership
e.	Stakeholder management (internal and external) 

Skills:  - 
Students Required: 4
Min CGPA: 0
Max CGPA: 0

",No
6040,MAF Technologies Pvt. Ltd. - Tech,Bengaluru,IT,"A3 , A7 , A8 , AA",17500,0,"Stipend: 17500
AccomAddressforGirls: 
CompanyId: 5741
StartTime:  9:00AM
TillTime:  5:00PM
Status: Active
ToOffice: -
Medical: -
FieldTA: -
Travel: -
OtherInfo: -
ContactDetailsForBoys: 
Accomodation: -
Weekdays: Sunday
SubsidizedLunch: -
StationAddress: MAF Technologies Pvt. Ltd. - Tech, Bangalore
StationFacilitiesId: 9539
FacultyId: 0
StipendForPG: 0
RemarkforAccommodation: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
OnOffice: -
FieldDA: -
Stationary: -
","Project: 0
Title: Technology Analyst: eLearning Solution 
Description: Technology Analyst: OpenEdx based learning platform aggregating education content partners
Skills: Technology Analyst: RoR/Python or any web programming language. (Front end development skills will be an added advantage html/css/JavaScript, React JS)
Verbal & written communication
Expected learning (in bullet points)
Technology Analyst: 
a.	Complex technical systems within Ed Tech – security, data management, workflow, analytics 
b.	Building Learning Management System module
c.	Aggregation and integration of education content partners on LMS

Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
5035,Mailmodo ,Bengaluru ,Finance and Mgmt,Any,20000,0,"AccomAddressforGirls: 
OnOffice: -
ToOffice: -
OtherInfo: -
ContactDetailsForBoys: 
StartTime:  9:00AM
TillTime:  5:00PM
FieldTA: -
Accomodation: Students to make their own arrangements
FieldDA: -
Medical: -
StationFacilitiesId: 10194
FacultyId: 0
RemarkforAccommodation: 
ContactDetailsForGirls: 
CompanyId: 4738
Stationary: -
SubsidizedLunch: -
Travel: -
StationAddress: Bengaluru
Stipend: 20000
StipendForPG: 0
AccomAddressforBoys: 
Status: Active
Weekdays: Sunday
",,No
6408,Mamaearth ( Honasa Pvt.Ltd.),Gurugram,IT,A7,20000,0,Unavailable,,No
4099,Markets & Markets,Pune,Finance and Mgmt,-,0,0,Unavailable,,No
6335,MatchMove India Pvt Ltd,Bengaluru ,IT,"A3 , A7 , A8 , AnyA3 , AnyA7 , AnyA8",40000,0,Unavailable,,No
1275,MathWorks India Private Limited,Bengaluru,IT,H103,0,55000,Unavailable,,No
6326,Maya Robotics (Dotmaya Private Limited),Bengaluru ,IT,A7,15000,0,Unavailable,,No
4217,MBB Labs Private Limited (Maybank),Bengaluru,IT,"A1 , A2 , A3 , A7 , A8 , AA , AB , H149 , AnyA1 , AnyA2 , AnyA3 , AnyA7 , AnyA8",35000,40000,"Accomodation: Students to make their own arrangements
FieldDA: -
FieldTA: -
AccomAddressforGirls: 
Stipend: 35000
FacultyId: 1054
RemarkforAccommodation: 
ContactDetailsForBoys: 
ContactDetailsForGirls: 
TillTime:  5:00PM
StationFacilitiesId: 9690
StartTime:  9:00AM
Status: Active
Medical: -
Stationary: -
SubsidizedLunch: -
Weekdays: Saturday , Sunday
OtherInfo: -
AccomAddressforBoys:  
CompanyId: 3925
OnOffice: -
ToOffice: -
Travel: -
StationAddress: Floor 11, Discoverer Building, ITPB, Whitefield, Bangalore 560066
StipendForPG: 0
","Project: 0
Title: MBB LABS Project
Description: Deep learning while working on a live project as part of an active scrum team making banking software products
Skills:  - 
Students Required: 5
Min CGPA: 0
Max CGPA: 0

",No
2796,MediaTek Bangalore Pvt. Ltd.,Bengaluru,Electronics  ,-,0,0,Unavailable,,No
6415,MediBuddy - Tech,Bengaluru,IT,Any,45000,0,Unavailable,,No
6416,MediBuddy -CNon-Tech,Bengaluru,Finance and Mgmt,Any,25000,0,Unavailable,,No
6090,Melio - Tech ,Bengaluru,IT,"A7 , C6",25000,0,"FieldDA: -
Medical: -
StationFacilitiesId: 9636
Stipend: 20000
RemarkforAccommodation: 
Accomodation: Students to make their own arrangements
OnOffice: -
ToOffice: -
Travel: -
OtherInfo: -
FacultyId: 0
StipendForPG: 0
ContactDetailsForBoys: 
AccomAddressforGirls: 
Status: Active
FieldTA: -
AccomAddressforBoys: 
StartTime: 10:00AM
TillTime:  7:00PM
Stationary: -
Weekdays: Sunday
ContactDetailsForGirls: 
CompanyId: 5791
SubsidizedLunch: -
StationAddress: No 16, 9th Main, 17th Cross, Agara, HSR Layout 7th Sector, Bangalore 560102, India
","Project: 0
Title: App-Website Development
Description: Building the Melio App & Website for discovery and registration of competitions and managing the user journey from onboarding to first registration to repeats and retention. * Expected learning : Basics of mobile app development and implementation Structuring and linking the back end for mobile and web.

Skills: Backbone.js , Flutter/React Native/framework build hybrid apps , Javascript , communication skill
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
4965,Melio- Non Tech ,Bengaluru,Finance and Mgmt,Any,15000,0,"Stationary: -
Travel: -
TillTime:  7:00PM
Medical: -
ContactDetailsForGirls: 
CompanyId: 4667
ToOffice: -
StationAddress: Melio, Bangalore
Stipend: 15000
ContactDetailsForBoys: 
RemarkforAccommodation: 
AccomAddressforGirls: 
StartTime: 10:00AM
Status: Active
OnOffice: -
FieldDA: -
FacultyId: 0
StipendForPG: 0
OtherInfo: -
SubsidizedLunch: -
Weekdays: Sunday
Accomodation: Students to make their own arrangements
FieldTA: -
StationFacilitiesId: 9637
AccomAddressforBoys: 
","Project: 0
Title: Competitions Management
Description: About Melio - Melio (www.melio.co.in) is India&apos;s first e-Competitions platform for students in class 1-12. We conduct live competitions over video-calls for Quizzing, Public Speaking, Music, Dance, Spelling Bee & more at an inter school level. We are seed funded by the founders of Swiggy, Snapdeal, Cred and Bounce. If this reminds you of the Bournvita Quiz Contest, here’s your shot at reinventing it over the internet!&Double;
Designing our online competitions for children in Classes 1-8 for Quizzing, Public Speaking, Debating, Storytelling, Speed Math, Spelling Bee and more such formats; Executing the competitions along with the team.* Expected learning : Launching new product lines
Business management & Strategy
Operational planning and process optimisation
Business development

Skills: MS- office , Good Communication Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Management of Event experience for e-Competitions
Description: About Melio - Melio (www.melio.co.in) is India&apos;s first e-Competitions platform for students in class 1-12. We conduct live competitions over video-calls for Quizzing, Public Speaking, Music, Dance, Spelling Bee & more at an inter school level. We are seed funded by the founders of Swiggy, Snapdeal, Cred and Bounce. If this reminds you of the Bournvita Quiz Contest, here’s your shot at reinventing it over the internet!&Double;
Design, streamline and implement the smooth execution of our Competitions. Ownership of processes and experience for high NPS.
Expected Learning:
1.	Learn and implement processes for operations efficiency and effectiveness
2.	Operations management & Strategy
3.	Process optimization
4.	Customer experience management

Skills: MS- office , Analytical and Problem solving skills , Good Communication Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 2
Title: Operations Streamlining 
Description: About Melio - Melio (www.melio.co.in) is India&apos;s first e-Competitions platform for students in class 1-12. We conduct live competitions over video-calls for Quizzing, Public Speaking, Music, Dance, Spelling Bee & more at an inter school level. We are seed funded by the founders of Swiggy, Snapdeal, Cred and Bounce. If this reminds you of the Bournvita Quiz Contest, here’s your shot at reinventing it over the internet!&Double;
Manage and own the user journey end to end. Set up and implement processes from registration to the announcement of results.
Expected Learning:
1.	Learn and implement processes for operations efficiency and effectiveness
2.	Operations management & Strategy
3.	Process optimization
4.	Customer experience management


Skills: MS- office , Analytical and Problem solving skills , Good Communication Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 3
Title: Business Analysis
Description: About Melio - Melio (www.melio.co.in) is India&apos;s first e-Competitions platform for students in class 1-12. We conduct live competitions over video-calls for Quizzing, Public Speaking, Music, Dance, Spelling Bee & more at an inter school level. We are seed funded by the founders of Swiggy, Snapdeal, Cred and Bounce. If this reminds you of the Bournvita Quiz Contest, here’s your shot at reinventing it over the internet!&Double;
Support the organization’s business decisions with right inputs from Data Analytics. Set up and execute the right analytical tools needed for the job.
Expected Learning:
1.	Usage of analytics to make business decisions
2.	Collection and storage of data streams originating from different sources

Skills: MS- office , SQl  , Analytical and Problem solving skills , Good Communication Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 4
Title:  School Partnership
Description: TBD 
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 5
Title: Growth and Product
Description: TBD 
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

",No
515,Mercedes Benz,Bengaluru,Mechanical,"A4 , H106 , H123 , H140 , H141 , H148",0,0,"Stipend: 25000
ContactDetailsForBoys: 
ContactDetailsForGirls: 
StartTime:  9:00AM
OnOffice: -
FieldTA: -
StationAddress: Mercedes-Benz Research and Development India Pvt Ltd.
Whitefield Palms, no. 9 & 10, EPIP Zone, Phase 1,
Whitefield Road, Whitefield,
Bangalore - 560 066 India
StationFacilitiesId: 9818
RemarkforAccommodation: 
AccomAddressforBoys: 
Accomodation: Students to make their own arrangements
Medical: -
Travel: -
FacultyId: 0
Weekdays: 
StipendForPG: 0
AccomAddressforGirls: 
CompanyId: 439
TillTime:  5:00PM
Status: Active
ToOffice: -
FieldDA: -
Stationary: -
SubsidizedLunch: -
OtherInfo: -
","Project: 0
Title: Transmission Decontent & optimization
Description: &Double;
- The intern is expected to support in optimization of Dual Clutch & Planatary torque converter-Auto transmission layouts and decontenting activities.
- Performance prediction through hand calculation.
- Tolerance Analsysis/stak up studies.
- Concept generation with the help of NX (3d/2d)&Double;
Material and manufacturing know how ( casting, forging , sheet metal , Plastic etc..)
Skills: AI and ML , Gear box designing , Strong Communication & Analytical Skills
Students Required: 2
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Powertrain
Description: ·         Tool development for requirement management
·         Understand the requirement & extract the requirements from the current tool.
·         Update the requirements with voice to text feature

Skills: Python , software APIs , Management , Strong Interpersonal Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 2
Title: Thermal
Description: FSI, Fluid Induced Vibrations Analyis, CFD,  Numerical methods, Mechanical/Aero,Turbulence  
Skills:  - 
Students Required: 7
Min CGPA: 0
Max CGPA: 0

Project: 3
Title:   Structure
Description: HM , ANSA, NASTRAN, CONVERGE, Abaqus/Nastran, Vehicle dyanmics/Matlab
Skills:  - 
Students Required: 13
Min CGPA: 0
Max CGPA: 0

",No
6444,Microchip,Nanakaramguda,Electronics  ,"H124 , H140",27000,0,"StationFacilitiesId: 10310
Stipend: 0
StartTime:  9:00AM
OnOffice: -
Stationary: -
Weekdays: 
StationAddress: Survey No. 115/1 Kapil Towers Serilingampally Mandal, Rd Number 2, Nanakaramguda, Telangana 500032
FacultyId: 0
RemarkforAccommodation: Initial accommodation for 14 days will be provided.
CompanyId: 6145
Accomodation: Students to make their own arrangements
FieldDA: -
SubsidizedLunch: -
StipendForPG: 27000
TillTime:  5:00PM
Medical: -
FieldTA: -
OtherInfo: -
ContactDetailsForBoys: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
AccomAddressforGirls: 
Status: Active
ToOffice: -
Travel: -
",,No
3964,Micron Technology India Operations LLP,Hyderabad,Electronics  ,"A3 , A7 , A8 , AA",50000,0,Unavailable,,No
6333,Mindzcloud Technologies,Nagpur,Finance and Mgmt,"A7 , C6",15000,0,Unavailable,,No
5011,Mocxa Health Pvt. Ltd - Tech,Bengaluru,IT,Any,20000,0,"TillTime:  5:00PM
OnOffice: -
SubsidizedLunch: -
AccomAddressforBoys: 
ContactDetailsForGirls: 
Status: Active
Accomodation: Students to make their own arrangements
Travel: -
StationAddress: L-1203 Brigade Metropolis, Whitefield
Rd, Mahadevapura, Bangalore 48
RemarkforAccommodation: 
Stipend: 20000
FacultyId: 0
StipendForPG: 0
ContactDetailsForBoys: 
ToOffice: -
Medical: -
Stationary: -
StationFacilitiesId: 9808
OtherInfo: Students will need to setup a functional Linux desktop for carrying out various programming activities for this project. As this is a remote role, the student is required to have functional internet, computer and telecom infrastructure to be able to perform their duties.
Weekdays: Sunday
CompanyId: 4713
StartTime:  9:00AM
FieldDA: -
FieldTA: -
AccomAddressforGirls: 
","Project: 0
Title: Analysis of human pose motion on mobile devices as well as desktop devices.
Description: Mocxa is an award-winning medical technology venture focused on developing innovative solutions for
diagnosing neurological conditions such as seizures and epilepsy. Its first product is the world’s first
robotic video-electroencephalography solution with the potential to make the diagnosis of seizures more
automated, accurate, affordable and accessible for millions of seizure sufferers around the world. Mocxa
is also developing the world’s first automated de-identification solution for video-based medical
recordings.
Video analysis will be critical in future for diagnosis of various seizure types as well as gait analysis,
movement disorders, etc.
As a part of your PS-II, you will get an opportunity to understand, develop, implement and test various
image processing and computer vision algorithms in Python. You will also have the opportunity to
investigate state of the art deep learning algorithms that can be used for face de-identification, pose
estimation and develop new algorithms for full human body video analysis. You will also develop deep
learning algorithms that rely on multi modal medical data.*Expected learning:(a) Building new products
(b) Working in a collaborative fashion in computer engineering setups
(c) Translating customer needs into useful products
Skills: Algorithms , C++ , computer vision , Data Structures and algoithms , Django , Framework , Good Mathematical Skills , Image processing , Linear Algebra , Linux , OpenCv , product development , programming, Computer Science Fundamentals , Python , SQl  , Time Management , Unix / Linux , web development , Multitasking skills , Strong computer fundamentals
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
6406,Morgan Stanley - FID Research,Mumbai,Finance and Mgmt,"B3 , B4 , B5 , C6 , C7 , H103 , H112",100000,100000,Unavailable,,No
6404,Morgan Stanley - Risk Analytics,Mumbai,Finance and Mgmt,"A3 , A4 , A8 , AA , B3 , B4 , B5",100000,0,Unavailable,,No
6405,Morgan Stanley - Strats and Quant,Mumbai,Finance and Mgmt,"AnyA7 , AnyB3 , AnyB4 , AnyB5",165000,0,Unavailable,,No
518,Morgan Stanley Advantage Services,Mumbai,IT,A7B4,100000,100000,"Stipend: 100000
StationFacilitiesId: 9604
StipendForPG: 0
RemarkforAccommodation: 
TillTime:  5:00PM
Status: Active
Accomodation: -
OnOffice: -
ToOffice: -
FacultyId: 1057
OtherInfo: -
ContactDetailsForGirls: 
AccomAddressforBoys: 
FieldDA: -
Medical: -
Stationary: -
Weekdays: 
StationAddress: Building 5. Sector 30 | Mindspace, Goregaon (West)   
Mumbai (Ex Bombay), 400 090   
Phone: +91 22 6641-0306   
ContactDetailsForBoys: 
CompanyId: 442
StartTime:  9:00AM
FieldTA: -
SubsidizedLunch: -
Travel: -
AccomAddressforGirls: 
","Project: 0
Title: Projects in Risk Analytics
Description: Project1 Title of project Counterparty Credit risk: Back testing of IMM 
Exposure Models.
Brief Description of project To enhance the current back testing approach –
– Benchmark the model with current industry 
standards
– Quantify the back testing model statistically, 
power, type1 and type 2 errors of the back 
testing statistical test
– Automation of the current back testing 
framework
– Prototype to test the performance of the Back 
testing tests 
– Discuss with MRM, and get the changes in 
methodology required approved
– Work closely with stakeholders (MRM, IT) to 
develop and implement the framework
Project2 Title of project Risk Analytics library On boarding
Brief Description of project
– Assist with the development of a next 
generation platform which will enable strats to 
do coding using software development lifecycle 
(SDLC)
– Set up processes to create pipeline for 
continuous integration jobs
– Follow best practices and have safeguards inplace to ensure the code quality
– Work closely with stakeholders (starts, IT) to 
onboard models and productionize them
Project3 Title of project Market Risk Analytics – Corporate Credit VaR 
Modelling
Brief Description of project – Development of testing framework for the new 
generation FRTB Credit VaR Models. 
– Feasibility Analysis and automation of Credit 
VaR Calibration window horizons 
Project4 Title of project Market Risk Analytics – Strategic time series 
modelling
Brief Description of project – Development of statistical tests including data 
sourcing for time series DQ models and proof of 
concepts.
– Develop and Optimize, the algorithms and 
processes using Python/R in a libRA.– DQ remediation algorithms for market risk time 
series.
Parallel testing for alternate outlier detection 
models
-------------------------
Discipline specialization Integrated (Bachelor’s + Masters) from below 
branches:
Economics, Mathematics, Physics, Electrical & Electronics, Mechanical, Electronics & 
Instrumentation, Electronics & Communication
For Project 2 - candidates with strong skillset in python programming preferred
Skills: Basic Engineering Mathematics , Basic knowledge of Financial Markets  , coding/programming skills , communication skill , Comprehension of English  , Good Communication Skills , Good Programming skills , Interest in Finance , Strong Communication & Analytical Skills , strong inter-personal skills;  , Strong Team Player,Quick Learner
Students Required: 4
Min CGPA: 0
Max CGPA: 0

Project: 1
Title:  Projects in Model Risk Validation
Description: Title of project 1 Credit Risk (MRM) – Analysis and validation 
of credit risk models.
Brief Description of project 1 ? Quantitative analysis related to 
regulatory credit risk models.
? Validation of the regression based / 
simulation based / machine learning 
quantitative models.
? Development of the benchmarking 
models and back-testing criteria.
? Research and analysis on the various 
emerging model risk topics.
Project domain (IT, Finance, etc.) Credit Risk Modeling– Model Risk 
Management
Project2 Title of project 2 Market Risk (MRM) – Analysis and validation 
of Market risk models.
Brief Description of project 2 ? Quantitative analysis related to 
regulatory Market risk models.
? Validation of the regression based / 
simulation based quantitative models. 
? Expected to work on automation of 
quantitative testing framework.
? Research and analysis on the various 
Greek based models / Full Revaluation 
models.
? Development of the benchmarking 
models and back-testing criteria.
Project domain (IT, Finance, etc.) Market Risk Modeling– Model Risk 
Management
Skills: Computer programming Skill , Knowledge of financial products and markets  , Machine learning , Machine Learning Online / Offline  , Machine Learning, Artificial Intelligence , Mathematics, Statistics, Economics, Finance , coding/programming skills , communication skill , Excellent Communication skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 2
Title: Quantitative and Investment Strategies Strats (QIS Strats)
Description: Brief Description of project	Automation & Basket Backtest
Project domain (IT, Finance, etc.)	Finance/IT
Discipline specialization	A7, B4, H103
CGPA cutoff (if any)	
Skill set required to execute the project (Technical)	C++, Java, Python and KDB (preferred not mandatory)
Other soft skill competencies required	Good communication skills, Eagerness to learn, Team player
Any specific courses that student should have taken 	
Any other requirements	
Expected learning (in bullet points)	•	Understanding of QIS Infrastructure
•	Back-testing of strategies & Basket asset exposure explanation/classification
•	Bottom up calculation of trading calendars (and the scrubbing of trading calendars)
•	Extraction of information from backtest xmls, prod xmls or Havana docs, to present in a single readable and customizable form

Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

Project: 3
Title: Market/Counterparty/Credit Risk Management
Description: Brief Description of project	Conducting Market Risk Analysis on multi-asset portfolios
Project domain (IT, Finance, etc.)	Finance/IT
Number of students (SD/DD) – only Fresh requirements	1
Discipline specialization	H149 / B3 / B4 / H103 / A7
CGPA cutoff (if any)	&tg; 7.5
Skill set required to execute the project (Technical)	Knowledge of Financial Products, Excel Proficiency, Understanding of Risk
Other soft skill competencies required	Good communication skills, Eagerness to learn, Team player
Any specific courses that student should have taken 	
Any other requirements	
Expected learning (in bullet points)	•	Ability to analyze Market/Counterparty/Credit Risk
•	Ability to handle pressure and tight deadlines

Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 4
Title: Equity Exotics Trading Support
Description: Brief Description of project	Provide assistance on daily trading activities in Structured Products.
Project domain (IT, Finance, etc.)	Finance, IT
Number of students (SD/DD) – only Fresh requirements	2
Discipline specialization	A7, B3, B4, H149
CGPA cutoff (if any)	&tg;7.5
Skill set required to execute the project (Technical)	
Other soft skill competencies required	Good communication skills, Eagerness to learn, Team player
Any specific courses that student should have taken 	
Any other requirements	
Expected learning (in bullet points)	•	Basic understanding on working of capital markets & structured products.
•	Ability to multi-task & manage deadlines.

Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
